Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,item_avg_sales,Item_Sales_Deviation,Performance_Label,Predicted_Label
FDD08,8.3,Low Fat,0.035183156,Fruits and Vegetables,37.8506,OUT027,1985,Medium,Tier 3,Supermarket Type3,417.4566,40,483.10675672170044,-65.65015672170045,0,0
FDJ57,7.42,Regular,0.021661527,Seafood,187.7582,OUT018,2009,Medium,Tier 3,Supermarket Type2,2600.6148,16,3268.2682372303707,-667.6534372303709,1,1
FDC39,7.405,Low Fat,0.159165324,Dairy,207.1296,OUT035,2004,Small,Tier 2,Supermarket Type1,3739.1328,21,3526.633522001267,212.49927799873285,2,2
FDQ58,7.315,Low Fat,0.07030343626048781,Snack Foods,153.734,OUT035,2004,Small,Tier 2,Supermarket Type1,2756.412,21,2020.9267568793903,735.4852431206095,1,1
FDA22,7.435,Low Fat,0.084436394,Starchy Foods,168.6158,OUT035,2004,Small,Tier 2,Supermarket Type1,4512.1266,21,2549.4774571297394,1962.6491428702602,2,2
FDP39,12.65,Low Fat,0.069532901,Meat,51.8324,OUT049,1999,Medium,Tier 1,Supermarket Type1,1090.5804,26,763.2731722003313,327.3072277996688,1,1
FDV44,8.365,Regular,0.039836895,Fruits and Vegetables,191.6188,OUT035,2004,Small,Tier 2,Supermarket Type1,2094.6068,21,2746.2155669030153,-651.6087669030153,1,1
FDE04,19.75,Regular,0.018019662,Frozen Foods,181.566,OUT035,2004,Small,Tier 2,Supermarket Type1,2876.256,21,2793.8489010031926,82.40709899680724,1,1
NCO30,19.5,Low Fat,0.015711807,Household,181.8608,OUT013,1987,High,Tier 3,Supermarket Type1,4042.7376,38,2349.75066045068,1692.9869395493201,2,2
FDA44,19.7,Low Fat,0.053330653,Fruits and Vegetables,56.793,OUT045,2002,Small,Tier 2,Supermarket Type1,848.895,23,929.1550552219857,-80.26005522198568,0,0
FDI16,14.0,Regular,0.227260689,Frozen Foods,54.364,OUT010,1998,Small,Tier 3,Grocery Store,159.792,27,844.6244815363592,-684.8324815363592,0,0
FDM15,11.8,Regular,0.057410724,Meat,149.5366,OUT035,2004,Small,Tier 2,Supermarket Type1,1813.6392,21,2332.19568282045,-518.5564828204501,1,1
DRJ13,12.65,Low Fat,0.062878412,Soft Drinks,160.9578,OUT035,2004,Small,Tier 2,Supermarket Type1,4332.3606,21,2396.646273774873,1935.714326225127,2,2
FDT48,4.92,Low Fat,0.07030343626048781,Baking Goods,196.5084,OUT027,1985,Medium,Tier 3,Supermarket Type3,793.6336,40,3081.975176706975,-2288.341576706975,0,0
FDH33,12.85,Low Fat,0.121725411,Snack Foods,45.1428,OUT046,1997,Small,Tier 1,Supermarket Type1,527.3136,28,739.9867904857682,-212.67319048576826,0,0
FDE14,13.65,Regular,0.031439206,Canned,100.07,OUT035,2004,Small,Tier 2,Supermarket Type1,2596.62,21,1927.8075642435606,668.8124357564393,1,1
FDE26,9.3,Low Fat,0.088931701,Canned,143.3786,OUT013,1987,High,Tier 3,Supermarket Type1,3034.0506,38,2060.857136864665,973.1934631353352,2,2
FDN08,7.72,Regular,0.07030343626048781,Fruits and Vegetables,117.7466,OUT018,2009,Medium,Tier 3,Supermarket Type2,1296.3126,16,1880.042581162078,-583.729981162078,1,1
NCO29,11.15,Low Fat,0.032387589,Health and Hygiene,164.3526,OUT018,2009,Medium,Tier 3,Supermarket Type2,2960.1468,16,2184.407221673227,775.739578326773,1,1
FDK60,16.5,Regular,0.094010215,Baking Goods,95.2068,OUT049,1999,Medium,Tier 1,Supermarket Type1,777.6544,26,1707.5103597973812,-929.8559597973812,0,0
FDX40,12.85,Low Fat,0.173324207,Frozen Foods,39.9164,OUT019,1985,Small,Tier 1,Grocery Store,38.6164,40,547.349583594181,-508.733183594181,0,0
FDX15,17.2,Low Fat,0.156541861,Meat,162.4578,OUT049,1999,Medium,Tier 1,Supermarket Type1,2888.2404,26,2286.8628928414782,601.3775071585219,1,1
FDO28,5.765,Low Fat,0.071948252,Frozen Foods,121.6098,OUT027,1985,Medium,Tier 3,Supermarket Type3,482.0392,40,1247.0256357595863,-764.9864357595864,0,0
NCL05,19.6,Low Fat,0.048092778,Health and Hygiene,44.477,OUT018,2009,Medium,Tier 3,Supermarket Type2,432.77,16,572.206106470956,-139.43610647095602,0,0
FDT04,17.25,Low Fat,0.107258822,Frozen Foods,40.1822,OUT045,2002,Small,Tier 2,Supermarket Type1,510.6686,23,489.6516092488895,21.01699075111054,0,0
FDS26,20.35,Low Fat,0.089975294,Dairy,261.6594,OUT017,2007,Small,Tier 2,Supermarket Type1,7588.1226,18,4282.320716030786,3305.801883969214,2,2
FDV50,14.3,Low Fat,0.123070513,Dairy,121.173,OUT018,2009,Medium,Tier 3,Supermarket Type2,2093.941,16,1626.2720456650075,467.66895433499235,1,1
FDG02,7.855,Low Fat,0.019716846,Canned,191.9188,OUT019,1985,Small,Tier 1,Grocery Store,571.2564,40,2133.314620715633,-1562.0582207156328,0,0
FDC28,7.905,Low Fat,0.054986919,Frozen Foods,108.6254,OUT046,1997,Small,Tier 1,Supermarket Type1,1844.9318,28,1190.6400917823596,654.2917082176405,1,1
FDK21,7.905,Low Fat,0.010027885,Snack Foods,249.6408,OUT049,1999,Medium,Tier 1,Supermarket Type1,3254.4304,26,3729.0143910046027,-474.58399100460247,2,2
NCO42,21.25,Low Fat,0.024795057,Household,147.4102,OUT017,2007,Small,Tier 2,Supermarket Type1,3791.0652,18,2333.7685560796667,1457.2966439203333,2,2
FDB46,10.5,Regular,0.093954022,Snack Foods,211.8244,OUT045,2002,Small,Tier 2,Supermarket Type1,3387.5904,23,3525.650182338446,-138.05978233844598,2,2
NCH54,13.5,Low Fat,0.127234249,Household,158.392,OUT019,1985,Small,Tier 1,Grocery Store,159.792,40,2100.6985407241796,-1940.9065407241796,0,0
FDL26,18.0,Low Fat,0.073606829,Canned,156.6972,OUT017,2007,Small,Tier 2,Supermarket Type1,4206.5244,18,2603.162049313818,1603.3623506861823,2,2
NCQ30,7.725,Low Fat,0.029131242,Household,123.8414,OUT045,2002,Small,Tier 2,Supermarket Type1,487.3656,23,1352.1523513131142,-864.7867513131142,0,0
FDY50,5.8,Low Fat,0.130931048,Dairy,89.9172,OUT035,2004,Small,Tier 2,Supermarket Type1,1516.6924,21,1697.4298771519411,-180.73747715194122,1,1
FDX20,7.365,Low Fat,0.074517508,Fruits and Vegetables,227.372,OUT019,1985,Small,Tier 1,Grocery Store,452.744,40,3219.5128888888885,-2766.7688888888883,0,0
FDQ34,10.85,Low Fat,0.162211939,Snack Foods,107.0622,OUT035,2004,Small,Tier 2,Supermarket Type1,741.0354,21,1252.2223742289762,-511.18697422897617,0,0
FDN39,19.35,Regular,0.065507999,Meat,168.9816,OUT035,2004,Small,Tier 2,Supermarket Type1,2852.2872,21,2527.274467954578,325.0127320454221,1,1
FDB17,13.15,Low Fat,0.036672107,Frozen Foods,182.5976,OUT046,1997,Small,Tier 1,Supermarket Type1,4165.2448,28,3085.0516600012534,1080.193139998747,2,2
FDQ31,5.785,Regular,0.053802405,Fruits and Vegetables,85.9856,OUT013,1987,High,Tier 3,Supermarket Type1,1494.0552,38,1019.0615503778896,474.9936496221104,1,1
FDG59,15.85,Low Fat,0.043025208,Starchy Foods,37.6164,OUT027,1985,Medium,Tier 3,Supermarket Type3,810.9444,40,479.2852382230112,331.65916177698875,0,0
FDO56,10.195,Regular,0.045073782,Fruits and Vegetables,119.1808,OUT045,2002,Small,Tier 2,Supermarket Type1,468.7232,23,1447.3929469755335,-978.6697469755335,0,0
FDX11,16.0,Regular,0.106968577,Baking Goods,180.5634,OUT045,2002,Small,Tier 2,Supermarket Type1,2726.451,23,3312.7536062385807,-586.3026062385807,1,1
FDJ32,10.695,Low Fat,0.057744249,Fruits and Vegetables,61.2536,OUT013,1987,High,Tier 3,Supermarket Type1,673.7896,38,703.8411025437753,-30.051502543775314,0,0
FDV31,9.8,Low Fat,0.07030343626048781,Fruits and Vegetables,175.237,OUT049,1999,Medium,Tier 1,Supermarket Type1,3881.614,26,2552.1020129164435,1329.5119870835565,2,2
FDB20,7.72,Low Fat,0.052086085,Fruits and Vegetables,76.8986,OUT045,2002,Small,Tier 2,Supermarket Type1,467.3916,23,1060.9190281151498,-593.5274281151499,0,0
FDQ45,9.5,Regular,0.019114349,Snack Foods,182.1608,OUT019,1985,Small,Tier 1,Grocery Store,367.5216,40,2577.4125213042184,-2209.8909213042184,0,0
FDW27,5.86,Regular,0.151087845,Meat,155.1314,OUT049,1999,Medium,Tier 1,Supermarket Type1,1551.314,26,2035.0704207184879,-483.7564207184878,1,1
NCT53,5.4,Low Fat,0.048388423,Health and Hygiene,163.0526,OUT017,2007,Small,Tier 2,Supermarket Type1,2302.3364,18,1838.7796369542243,463.5567630457758,1,1
NCS41,12.85,Low Fat,0.053185208,Health and Hygiene,182.9608,OUT027,1985,Medium,Tier 3,Supermarket Type3,1653.8472,40,2104.9422728103987,-451.09507281039873,1,1
DRI47,14.7,Low Fat,0.035016091,Hard Drinks,144.3128,OUT010,1998,Small,Tier 3,Grocery Store,431.4384,27,2181.613972183237,-1750.175572183237,0,0
NCJ42,19.75,Low Fat,0.01433033,Household,104.2332,OUT045,2002,Small,Tier 2,Supermarket Type1,2153.1972,23,1649.0171726181868,504.18002738181326,1,1
NCS17,18.6,Low Fat,0.080626601,Health and Hygiene,92.5436,OUT049,1999,Medium,Tier 1,Supermarket Type1,378.1744,26,1883.4622518978383,-1505.2878518978382,0,0
NCO41,12.5,Low Fat,0.018887088,Health and Hygiene,98.8384,OUT045,2002,Small,Tier 2,Supermarket Type1,1280.9992,23,1664.7754348586554,-383.77623485865547,1,1
FDC05,13.1,Regular,0.099343352,Frozen Foods,198.1768,OUT017,2007,Small,Tier 2,Supermarket Type1,1970.768,18,2778.7603506886126,-807.9923506886125,1,1
FDX34,6.195,Low Fat,0.071971918,Snack Foods,121.3098,OUT035,2004,Small,Tier 2,Supermarket Type1,4820.392,21,2440.6896252386623,2379.7023747613375,2,2
FDL10,8.395,Low Fat,0.039553606,Snack Foods,99.1042,OUT049,1999,Medium,Tier 1,Supermarket Type1,2579.3092,26,1599.667725,979.6414750000001,1,1
FDQ58,7.315,Low Fat,0.07030343626048781,Snack Foods,154.534,OUT019,1985,Small,Tier 1,Grocery Store,459.402,40,2020.9267568793903,-1561.5247568793902,0,0
FDT56,16.0,Regular,0.115826834,Fruits and Vegetables,56.0246,OUT045,2002,Small,Tier 2,Supermarket Type1,695.0952,23,737.2963773636606,-42.20117736366058,0,0
FDZ28,20.0,Regular,0.051702257,Frozen Foods,125.8678,OUT018,2009,Medium,Tier 3,Supermarket Type2,763.0068,16,1660.9573796990583,-897.9505796990583,0,0
DRI11,8.26,Low Fat,0.03447406,Hard Drinks,117.0834,OUT045,2002,Small,Tier 2,Supermarket Type1,1612.5676,23,1487.372262450484,125.19533754951613,1,1
DRJ49,6.865,Low Fat,0.07030343626048781,Soft Drinks,129.9652,OUT013,1987,High,Tier 3,Supermarket Type1,2324.9736,38,2002.4628292223363,322.51077077766354,1,1
DRK37,5.0,Low Fat,0.04379158,Soft Drinks,189.053,OUT027,1985,Medium,Tier 3,Supermarket Type3,6261.849,40,3488.233128885988,2773.615871114012,2,2
FDR20,20.0,Regular,0.07030343626048781,Fruits and Vegetables,46.4744,OUT010,1998,Small,Tier 3,Grocery Store,45.2744,27,723.5179488426727,-678.2435488426727,0,0
DRG13,17.25,Low Fat,0.037006076,Soft Drinks,164.7526,OUT027,1985,Medium,Tier 3,Supermarket Type3,4111.315,40,3006.2270030723316,1105.087996927668,2,2
NCN14,19.1,Low Fat,0.09147267,Others,184.6608,OUT027,1985,Medium,Tier 3,Supermarket Type3,2756.412,40,2343.2642554467056,413.14774455329416,1,1
FDV13,17.35,Regular,0.027723342,Canned,89.6856,OUT018,2009,Medium,Tier 3,Supermarket Type2,2109.2544,16,1604.3968373690873,504.8575626309125,1,1
FDU44,12.15,Regular,0.102295904,Fruits and Vegetables,162.3552,OUT019,1985,Small,Tier 1,Grocery Store,487.3656,40,2582.6915702506058,-2095.3259702506057,0,0
FDO03,10.395,Regular,0.037033223,Meat,227.9352,OUT018,2009,Medium,Tier 3,Supermarket Type2,4809.7392,16,4239.021898307057,570.7173016929428,2,2
FDT34,9.3,Low Fat,0.174350275,Snack Foods,104.4964,OUT046,1997,Small,Tier 1,Supermarket Type1,2419.5172,28,1398.5982961511495,1020.9189038488503,1,1
FDP21,7.42,Regular,0.025886443,Snack Foods,189.1872,OUT017,2007,Small,Tier 2,Supermarket Type1,4727.18,18,2930.321746147226,1796.8582538527744,2,2
NCI54,15.2,Low Fat,0.07030343626048781,Household,110.4912,OUT017,2007,Small,Tier 2,Supermarket Type1,1637.868,18,1499.647790148782,138.220209851218,1,1
FDE22,9.695,Low Fat,0.029567218,Snack Foods,160.492,OUT035,2004,Small,Tier 2,Supermarket Type1,4314.384,21,2215.449276922912,2098.934723077088,2,2
FDJ57,7.42,Regular,0.021695674,Seafood,185.3582,OUT017,2007,Small,Tier 2,Supermarket Type1,3715.164,18,3268.2682372303707,446.8957627696295,2,2
FDT08,13.65,Low Fat,0.049209192,Fruits and Vegetables,150.005,OUT035,2004,Small,Tier 2,Supermarket Type1,2247.075,21,2239.94197180882,7.133028191179619,1,1
NCP54,15.35,Low Fat,0.035292855,Household,124.573,OUT018,2009,Medium,Tier 3,Supermarket Type2,1601.249,16,2155.2092960505333,-553.9602960505333,1,1
NCK53,11.6,Low Fat,0.037574137,Health and Hygiene,100.0042,OUT035,2004,Small,Tier 2,Supermarket Type1,2976.126,21,1897.6757498927404,1078.4502501072598,1,1
NCQ42,20.35,Low Fat,0.07030343626048781,Household,125.1678,OUT017,2007,Small,Tier 2,Supermarket Type1,1907.517,18,1864.7907872889834,42.726212711016615,1,1
FDW21,5.34,Regular,0.005997615,Snack Foods,100.4358,OUT017,2007,Small,Tier 2,Supermarket Type1,1508.037,18,1383.1990881384054,124.83791186159465,1,1
NCH43,8.42,Low Fat,0.070712031,Household,216.4192,OUT045,2002,Small,Tier 2,Supermarket Type1,3020.0688,23,2071.53619005033,948.5326099496701,2,2
FDQ44,20.5,Low Fat,0.036133463,Fruits and Vegetables,120.1756,OUT035,2004,Small,Tier 2,Supermarket Type1,3392.9168,21,2399.8111112109746,993.1056887890254,2,2
NCN18,8.895,Low Fat,0.124110734,Household,111.7544,OUT027,1985,Medium,Tier 3,Supermarket Type3,4138.6128,40,2369.8825353475454,1768.7302646524545,2,2
FDB46,10.5,Regular,0.094145821,Snack Foods,210.8244,OUT018,2009,Medium,Tier 3,Supermarket Type2,2117.244,16,3525.650182338446,-1408.406182338446,1,1
DRF37,17.25,Low Fat,0.084676173,Soft Drinks,263.191,OUT018,2009,Medium,Tier 3,Supermarket Type2,3944.865,16,3457.5882243516917,487.2767756483081,2,2
FDN28,5.88,Regular,0.030242184,Frozen Foods,101.799,OUT035,2004,Small,Tier 2,Supermarket Type1,515.995,21,1374.0182224358819,-858.0232224358818,0,0
FDW31,11.35,Regular,0.04324563,Fruits and Vegetables,199.4742,OUT045,2002,Small,Tier 2,Supermarket Type1,2587.9646,23,2545.6392764865186,42.32532351348118,1,1
FDG45,8.1,Low Fat,0.214306131,Fruits and Vegetables,213.9902,OUT010,1998,Small,Tier 3,Grocery Store,424.7804,27,4082.0115959718073,-3657.231195971807,0,0
FDN58,13.8,Regular,0.056861638,Snack Foods,231.5984,OUT035,2004,Small,Tier 2,Supermarket Type1,7182.6504,21,4772.022649345941,2410.627750654059,2,2
FDF05,17.5,Low Fat,0.026980351,Frozen Foods,262.591,OUT018,2009,Medium,Tier 3,Supermarket Type2,4207.856,16,4130.737586366312,77.11841363368785,2,2
FDR26,20.7,Low Fat,0.04280113,Dairy,178.3028,OUT013,1987,High,Tier 3,Supermarket Type1,2479.4392,38,2148.099750114083,331.339449885917,1,1
FDH31,12.0,Regular,0.020407296,Meat,99.9042,OUT035,2004,Small,Tier 2,Supermarket Type1,595.2252,21,1220.275737008295,-625.050537008295,0,0
FDA01,15.0,Regular,0.054488534,Canned,57.5904,OUT045,2002,Small,Tier 2,Supermarket Type1,468.7232,23,787.2130876966244,-318.48988769662435,0,0
FDH24,20.7,Low Fat,0.021518435,Baking Goods,157.5288,OUT018,2009,Medium,Tier 3,Supermarket Type2,1571.288,16,2290.1140168617308,-718.8260168617307,1,1
NCJ19,18.6,Low Fat,0.118661426,Others,58.7588,OUT018,2009,Medium,Tier 3,Supermarket Type2,858.882,16,1004.9333804473569,-146.0513804473569,0,0
FDF53,20.75,Regular,0.083606565,Frozen Foods,178.8318,OUT046,1997,Small,Tier 1,Supermarket Type1,3608.636,28,3481.8287811763703,126.80721882362968,2,2
FDF22,6.865,Low Fat,0.056783389,Snack Foods,214.5218,OUT013,1987,High,Tier 3,Supermarket Type1,2778.3834,38,3095.973871026098,-317.59047102609793,1,1
FDS36,8.38,Regular,0.046982429,Baking Goods,108.157,OUT045,2002,Small,Tier 2,Supermarket Type1,549.285,23,2504.5574318407466,-1955.2724318407468,0,0
NCJ29,10.6,Low Fat,0.035186271,Health and Hygiene,85.1224,OUT035,2004,Small,Tier 2,Supermarket Type1,1193.1136,21,1236.904613478046,-43.791013478046125,1,1
FDN46,7.21,Regular,0.145220646,Snack Foods,103.1332,OUT018,2009,Medium,Tier 3,Supermarket Type2,1845.5976,16,1801.0364138497125,44.56118615028754,1,1
DRG01,14.8,Low Fat,0.04487828,Soft Drinks,75.467,OUT046,1997,Small,Tier 1,Supermarket Type1,765.67,28,1157.564813116292,-391.8948131162921,0,0
FDW58,20.75,Low Fat,0.007564836,Snack Foods,107.8622,OUT049,1999,Medium,Tier 1,Supermarket Type1,1438.3864816984385,26,1479.41939695549,-41.0329152570514,1,1
FDW14,8.3,Regular,0.038427677,Dairy,87.3198,OUT017,2007,Small,Tier 2,Supermarket Type1,1202.314631404488,18,1224.2971870571955,-21.98255565270756,1,1
NCN55,14.6,Low Fat,0.099574908,Others,241.7538,OUT010,1998,Small,Tier 3,Grocery Store,507.4069951544295,27,3866.2963698309013,-3358.8893746764716,0,0
FDQ58,7.315,Low Fat,0.015388393,Snack Foods,155.034,OUT017,2007,Small,Tier 2,Supermarket Type1,2403.199491474413,18,2020.9267568793903,382.27273459502294,1,1
FDY38,13.6,Regular,0.118599314,Dairy,234.23,OUT027,1985,Medium,Tier 3,Supermarket Type3,4817.371873406389,40,3556.604936144809,1260.7669372615796,2,2
FDH56,9.8,Regular,0.063817206,Fruits and Vegetables,117.1492,OUT046,1997,Small,Tier 1,Supermarket Type1,1906.1410450136304,28,1658.9840225510275,247.15702246260298,1,1
FDL48,19.35,Regular,0.082601537,Baking Goods,50.1034,OUT018,2009,Medium,Tier 3,Supermarket Type2,540.9315445156271,16,555.8528851424963,-14.92134062686921,0,0
FDC48,9.195,Low Fat,0.015782495,Baking Goods,81.0592,OUT027,1985,Medium,Tier 3,Supermarket Type3,1586.1003161952829,40,1233.2954403837414,352.8048758115415,1,1
FDN33,6.305,Regular,0.123365446,Snack Foods,95.7436,OUT045,2002,Small,Tier 2,Supermarket Type1,1011.3585098297614,23,1269.4807234300777,-258.1222136003163,1,1
FDA36,5.985,Low Fat,0.005698435,Baking Goods,186.8924,OUT017,2007,Small,Tier 2,Supermarket Type1,2772.599992196549,18,2233.5518850421654,539.0481071543836,1,1
FDT44,16.6,Low Fat,0.103569075,Fruits and Vegetables,118.3466,OUT017,2007,Small,Tier 2,Supermarket Type1,1666.92327004463,18,1761.0163739973773,-94.09310395274724,1,1
FDQ56,6.59,Low Fat,0.10581147,Fruits and Vegetables,85.3908,OUT045,2002,Small,Tier 2,Supermarket Type1,1280.1351527673478,23,1628.5231282125742,-348.3879754452264,1,1
NCC54,17.75,Low Fat,0.171079215,Health and Hygiene,240.4196,OUT019,1985,Small,Tier 1,Grocery Store,607.86285120608,40,3577.5967156842344,-2969.7338644781544,0,0
FDU11,4.785,Low Fat,0.092737611,Breads,122.3098,OUT049,1999,Medium,Tier 1,Supermarket Type1,1955.2619297800427,26,1595.8642845695365,359.3976452105062,1,1
DRL59,16.75,Low Fat,0.021206464,Hard Drinks,52.0298,OUT013,1987,High,Tier 3,Supermarket Type1,532.2211457146284,38,737.0396330441295,-204.81848732950107,0,0
FDM24,6.135,Regular,0.0794507,Baking Goods,151.6366,OUT049,1999,Medium,Tier 1,Supermarket Type1,2013.700695984149,26,1928.4111503952818,85.28954558886721,1,1
FDI57,19.85,Low Fat,0.05413521,Seafood,198.7768,OUT045,2002,Small,Tier 2,Supermarket Type1,4000.351115524181,23,4096.695489440523,-96.34437391634174,2,2
DRC12,17.85,Low Fat,0.037980963,Soft Drinks,192.2188,OUT018,2009,Medium,Tier 3,Supermarket Type2,2765.418747984841,16,2685.436003399535,79.98274458530614,1,1
NCM42,6.13,Low Fat,0.028184344,Household,109.6912,OUT027,1985,Medium,Tier 3,Supermarket Type3,2491.3778954879854,40,1413.8166660116226,1077.5612294763628,1,1
FDA46,13.6,Low Fat,0.196897637,Snack Foods,193.7136,OUT010,1998,Small,Tier 3,Grocery Store,496.7394688523466,27,3282.0678107594135,-2785.3283419070667,0,0
FDA31,7.1,Low Fat,0.109920138,Fruits and Vegetables,175.008,OUT013,1987,High,Tier 3,Supermarket Type1,2949.7603864423318,38,2494.758310706043,455.0020757362886,1,1
NCJ31,19.2,Low Fat,0.182619235,Others,239.9196,OUT035,2004,Small,Tier 2,Supermarket Type1,2837.405100616468,21,3225.14900667114,-387.7439060546717,1,1
FDG52,13.65,Low Fat,0.065630844,Frozen Foods,47.7402,OUT046,1997,Small,Tier 1,Supermarket Type1,725.3077158403146,28,717.1698257287,8.137890111614638,0,0
NCL19,15.35,Low Fat,0.027447057,Others,142.347,OUT019,1985,Small,Tier 1,Grocery Store,280.2355868389133,40,1835.1394263574875,-1554.9038395185742,0,0
FDS10,19.2,Low Fat,0.035178935,Snack Foods,180.7318,OUT035,2004,Small,Tier 2,Supermarket Type1,2669.3312427991705,21,2714.4526857681126,-45.12144296894212,1,1
FDX22,6.785,Regular,0.038455125,Snack Foods,209.4928,OUT010,1998,Small,Tier 3,Grocery Store,388.13091832597416,27,3126.6004622332707,-2738.4695439072966,0,0
NCF19,13.0,Low Fat,0.035102094,Household,47.6034,OUT035,2004,Small,Tier 2,Supermarket Type1,763.0491571787188,21,610.2357139383766,152.81344324034217,0,0
NCE06,5.825,Low Fat,0.091485232,Household,161.3894,OUT046,1997,Small,Tier 1,Supermarket Type1,1643.6414449629103,28,1589.6339194417415,54.00752552116887,1,1
DRC27,13.8,Low Fat,0.058102469,Dairy,244.6802,OUT046,1997,Small,Tier 1,Supermarket Type1,3514.4261983433803,28,2934.3559117665127,580.0702865768676,2,2
FDE21,12.8,Low Fat,0.022940349,Fruits and Vegetables,116.5492,OUT035,2004,Small,Tier 2,Supermarket Type1,2061.257077562185,21,1651.527896156446,409.7291814057387,1,1
NCR42,9.105,Low Fat,0.06737681,Household,32.09,OUT019,1985,Small,Tier 1,Grocery Store,45.61040461188782,40,322.8434277588067,-277.23302314691887,0,0
FDX51,9.5,Regular,0.022148582,Meat,194.9452,OUT018,2009,Medium,Tier 3,Supermarket Type2,2439.84066885956,16,2809.77005622399,-369.9293873644301,1,1
NCR06,12.5,Low Fat,0.006792707,Household,42.4112,OUT018,2009,Medium,Tier 3,Supermarket Type2,471.6960951595812,16,611.8374721931809,-140.14137703359972,0,0
FDU31,10.5,Regular,0.024870035,Fruits and Vegetables,217.7508,OUT027,1985,Medium,Tier 3,Supermarket Type3,5595.854233321789,40,2775.652563922628,2820.2016693991613,2,2
FDU59,5.78,Low Fat,0.096931426,Breads,164.2552,OUT017,2007,Small,Tier 2,Supermarket Type1,1545.4071057263295,18,2583.2678992524225,-1037.860793526093,1,1
FDR03,15.7,Regular,0.008693632,Meat,205.098,OUT027,1985,Medium,Tier 3,Supermarket Type3,4814.924877879709,40,3725.6050120296745,1089.3198658500346,2,2
FDS49,9.0,Low Fat,0.078961284,Canned,80.3644,OUT027,1985,Medium,Tier 3,Supermarket Type3,2234.641727160654,40,1394.031728297152,840.6099988635021,1,1
FDD48,10.395,Low Fat,0.050479463,Baking Goods,114.0176,OUT010,1998,Small,Tier 3,Grocery Store,207.51569418600147,27,1686.9495328465591,-1479.4338386605577,0,0
NCF18,18.35,Low Fat,0.089485918,Household,192.1504,OUT017,2007,Small,Tier 2,Supermarket Type1,3377.303486795565,18,3006.430793707158,370.8726930884068,2,2
NCD43,8.85,Low Fat,0.01594238,Household,103.3964,OUT027,1985,Medium,Tier 3,Supermarket Type3,2139.1708929895394,40,1130.9708112156588,1008.2000817738806,1,1
